$GPRMC,130345.200,A,4352.1051,N,08117.7946,W,0.34,25.05,100514,$GPGGA,130345.400,4352.1050,N,08117.7946,W,1,5,1.77,341.1,M,-35PMC,304540,A,35.100,,011.796,,0.2,5.5,1051,,A*D
$GPGGA,130345.600,4352.1050,N,08117.7946,W,1,5,1.77,341.1,M,-35.3,M,,*64
$GPGGA,130345.800,4352.1050,N,08117.7947,W,1,5,1.77,341.1,M,-35.3,M,,*6B
$GPGGA,130346.000,4352.1050,N,08117.7947,W,1,5,1.77,341.1,M,-35.3,M,,*60
$GPGGA,130346.200,4352.1050,N,08117.7947,W,1,5,1.77,341.1,M,-35.3,M,,*62
$GPGGA,130346.400,4352.1050,N,08117.7947,W,1,5,1.77,341.1,M,-35.3,M,,*64
$GPGGA,130346.600,4352.1050,N,08117.7947,W,1,5,1.77,341.1,M,-35.3,M,,*66
$GPGGA,130346.800,4352.1050,N,08117.7947,W,1,5,1.77,341.1,M,-35.3,M,,*68
$GPGGA,130347.000,4352.1050,N,08117.7948,W,1,5,1.77,341.1,M,-35.3,M,,*6E
$GPGGA,130347.200,4352.1050,N,08117.7948,W,1,5,1.77,341.1,M,-35.3,M,,*6C
$GPGGA,130347.400,4352.1049,N,08117.7948,W,1,5,1.77,341.1,M,-35.3,M,,*62
$GPGGA,130347.600,4352.1049,N,08117.7948,W,1,5,1.77,341.1,M,-35.3,M,,*60
$GPGGA,130347.800,4352.1049,N,08117.7948,W,1,5,1.77,341.1,M,-35.3,M,,*6E
$GPGGA,130348.000,4352.1049,N,08117.7948,W,1,5,1.77,341.1,M,-35.3,M,,*69
$GPGGA,130348.200,4352.1049,N,08117.7948,W,1,5,1.77,341.1,M,-35.3,M,,*6B
$GPGGA,130348.400,4352.1049,N,08117.7948,W,1,5,1.77,341.1,M,-35.3,M,,*6D
$GPGGA,130348.600,4352.1048,N,08117.7948,W,1,5,1.77,341.1,M,-35.3,M,,*6E
$GPGGA,130348.800,4352.1048,N,08117.7948,W,1,5,1.77,341.1,M,-35.3,M,,*60
$GPGGA,130349.000,4352.1048,N,08117.7949,W,1,5,1.77,341.1,M,-35.3,M,,*68
$GPGGA,130349.400,4352.1048,N,08117.7949,W,1,5,1.77,341.1,M,-35.3,M,,*6C
$GPGGA,130349.600,4352.1048,N,08117.7949,W,1,5,1.77,341.1,M,-35.3,M,,*6E
$GPGGA,130349.800,4352.1047,N,08117.7949,W,1,5,1.77,341.1,M,-35.3,M,,*6F
$GPGGA,130350.000,4352.1047,N,08117.7949,W,1,5,1.77,341.1,M,-35.3,M,,*6F
$GPGGA,130350.200,4352.1047,N,08117.7949,W,1,5,1.77,341.1,M,-35.3,M,,*6D
$GPGGA,130350.400,4352.1047,N,08117.7949,W,1,5,1.77,341.1,M,-35.3,M,,*6B
$GPGGA,130350.600,4352.1047,N,08117.7950,W,1,5,1.77,341.1,M,-35.3,M,,*61
$GPGGA,130350.800,4352.1046,N,08117.7950,W,1,5,1.77,341.1,M,-35.3,M,,*6E
$GPGGA,130351.000,4352.1046,N,08117.7950,W,1,5,1.77,341.1,M,-35.3,M,,*67
$GPGGA,130351.200,4352.1046,N,08117.7950,W,1,5,1.77,341.1,M,-35.3,M,,*65
$GPGGA,130351.400,4352.1046,N,08117.7950,W,1,5,1.77,341.1,M,-35.3,M,,*63
$GPGGA,130351.600,4352.1046,N,08117.7950,W,1,5,1.77,341.1,M,-35.3,M,,*61
$GPGGA,130351.800,4352.1046,N,08117.7951,W,1,5,1.77,341.1,M,-35.3,M,,*6E
$GPGGA,130352.000,4352.1045,N,08117.7951,W,1,5,1.77,341.1,M,-35.3,M,,*66
$GPGGA,130352.200,4352.1045,N,08117.7951,W,1,5,1.77,341.1,M,-35.3,M,,*64
$GPGGA,130352.400,4352.1045,N,08117.7951,W,1,5,1.77,341.1,M,-35.3,M,,*62
$GPGGA,130352.600,4352.1045,N,08117.7951,W,1,5,1.77,341.1,M,-35.3,M,,*60
$GPGGA,130352.800,4352.1045,N,08117.7951,W,1,5,1.77,341.1,M,-35.3,M,,*6E
$GPGGA,130353.000,4352.1045,N,08117.7952,W,1,5,1.77,341.1,M,-35.3,M,,*64
$GPGGA,130353.200,4352.1045,N,08117.7952,W,1,5,1.77,341.1,M,-35.3,M,,*66
$GPGGA,130353.400,4352.1044,N,08117.7952,W,1,5,1.76,341.1,M,-35.3,M,,*60
$GPGGA,130353.600,4352.1044,N,08117.7952,W,1,5,1.77,341.1,M,-35.3,M,,*63
$GPGGA,130353.800,4352.1044,N,08117.7952,W,1,5,1.77,341.1,M,-35.3,M,,*6D
$GPGGA,130354.000,4352.1044,N,08117.7952,W,1,5,1.77,341.1,M,-35.3,M,,*62
$GPGGA,130354.200,4352.1044,N,08117.7952,W,1,5,1.77,341.2,M,-35.3,M,,*63
$GPGGA,130354.400,4352.1044,N,08117.7953,W,1,5,1.77,341.2,M,-35.3,M,,*64
$GPGGA,130354.600,4352.1044,N,08117.7953,W,1,5,1.77,341.2,M,-35.3,M,,*66
$GPGGA,130354.800,4352.1043,N,08117.7953,W,1,5,1.77,341.2,M,-35.3,M,,*6F
$GPGGA,130355.000,4352.1043,N,08117.7953,W,1,5,1.77,341.2,M,-35.3,M,,*66
$GPGGA,130355.200,4352.1043,N,08117.7953,W,1,5,1.77,341.2,M,-35.3,M,,*64
$GPGGA,130355.400,4352.1043,N,08117.7953,W,1,5,1.77,341.2,M,-35.3,M,,*62
$GPGGA,130355.600,4352.1043,N,08117.7953,W,1,5,1.77,341.2,M,-35.3,M,,*60
$GPGGA,130355.800,4352.1043,N,08117.7953,W,1,5,1.77,341.2,M,-35.3,M,,*6E
$GPGGA,130356.000,4352.1043,N,08117.7953,W,1,5,1.76,341.2,M,-35.3,M,,*64
$GPGGA,130356.200,4352.1042,N,08117.7954,W,1,5,1.76,341.2,M,-35.3,M,,*60
$GPGGA,130356.400,4352.1042,N,08117.7954,W,1,5,1.77,341.2,M,-35.3,M,,*67
$GPGGA,130356.600,4352.1042,N,08117.7954,W,1,5,1.77,341.2,M,-35.3,M,,*65
$GPGGA,130356.800,4352.1042,N,08117.7954,W,1,5,1.77,341.2,M,-35.3,M,,*6B
$GPGGA,130357.000,4352.1042,N,08117.7954,W,1,5,1.77,341.2,M,-35.3,M,,*62
$GPGGA,130357.200,4352.1042,N,08117.7954,W,1,5,1.76,341.2,M,-35.3,M,,*61
$GPGGA,130357.400,4352.1042,N,08117.7954,W,1,5,1.76,341.2,M,-35.3,M,,*67
$GPGGA,130357.600,4352.1042,N,08117.7954,W,1,5,1.76,341.2,M,-35.3,M,,*65
$GPGGA,130357.800,4352.1042,N,08117.7954,W,1,5,1.77,341.2,M,-35.3,M,,*6A
