$GPRMC,130920.200,A,4352.0998,N,08117.8026,W,0.19,102.21,100514
$GPGGA,130920.400,4352.0998,N,08117.8026,W,1,5,1.39,340.6,M,-350.21,10014,,*72$GPGGA,130920.600,4352.0998,N,08117.8026,W,1,5,1.39,340.6,M,-35.3,M,,*6D
$GPGGA,130920.800,4352.0998,N,08117.8026,W,1,6,1.36,340.6,M,-35.3,M,,*6F
$GPGGA,130921.000,4352.0998,N,08117.8026,W,1,6,1.58,340.6,M,-35.3,M,,*6E
$GPGGA,130921.200,4352.0998,N,08117.8026,W,1,6,1.58,340.6,M,-35.3,M,,*6C
$GPGGA,130921.400,4352.0998,N,08117.8026,W,1,6,1.58,340.6,M,-35.3,M,,*6A
$GPGGA,130921.600,4352.0999,N,08117.8026,W,1,6,1.58,340.6,M,-35.3,M,,*69
$GPGGA,130921.800,4352.0999,N,08117.8026,W,1,6,1.36,340.6,M,-35.3,M,,*6F
$GPGGA,130922.000,4352.0999,N,08117.8026,W,1,6,1.36,340.6,M,-35.3,M,,*64
$GPGGA,130922.200,4352.0999,N,08117.8027,W,1,6,1.36,340.6,M,-35.3,M,,*67
$GPGGA,130922.400,4352.0999,N,08117.8027,W,1,6,1.58,340.6,M,-35.3,M,,*69
$GPGGA,130922.600,4352.0999,N,08117.8027,W,1,6,1.58,340.6,M,-35.3,M,,*6B
$GPGGA,130922.800,4352.0999,N,08117.8026,W,1,6,1.58,340.6,M,-35.3,M,,*64
$GPGGA,130923.000,4352.1000,N,08117.8026,W,1,6,1.58,340.6,M,-35.3,M,,*65
$GPGGA,130923.200,4352.1000,N,08117.8026,W,1,6,1.36,340.6,M,-35.3,M,,*6F
$GPGGA,130923.400,4352.1000,N,08117.8026,W,1,6,1.36,340.6,M,-35.3,M,,*69
$GPGGA,130923.600,4352.1000,N,08117.8026,W,1,6,1.36,340.6,M,-35.3,M,,*6B
$GPGGA,130923.800,4352.1000,N,08117.8026,W,1,6,1.36,340.6,M,-35.3,M,,*65
$GPGGA,130924.000,4352.1000,N,08117.8025,W,1,6,1.36,340.6,M,-35.3,M,,*69
$GPGGA,130924.200,4352.1000,N,08117.8025,W,1,6,1.36,340.6,M,-35.3,M,,*6B
$GPGGA,130924.400,4352.1000,N,08117.8024,W,1,6,1.36,340.6,M,-35.3,M,,*6C
$GPGGA,130924.600,4352.1000,N,08117.8023,W,1,6,1.36,340.6,M,-35.3,M,,*69
$GPGGA,130924.800,4352.0999,N,08117.8022,W,1,6,1.36,340.7,M,-35.3,M,,*6F
$GPGGA,130925.000,4352.0999,N,08117.8022,W,1,6,1.36,340.7,M,-35.3,M,,*66
