$GPRMC,134925.000,A,4352.0561,N,08117.9196,W,2.68,137.04,1105147
$GPGGA,134925.400,4352.0559,N,08117.9193,W,1,10,0.83,325.2,M,-35.3,M,,*52
$GPGGA,134925.600,4352.0558,N,08117.9191,W,1,10,0.83,325.2,M,-35.3,M,,*53
$GPGGA,134925.800,4352.0557,N,08117.9189,W,1,10,0.83,325.2,M,-35.3,M,,*5B
$GPGGA,134926.000,4352.0557,N,08117.9188,W,1,10,0.83,325.2,M,-35.3,M,,*51
$GPGGA,134926.200,4352.0556,N,08117.9185,W,1,10,0.83,325.2,M,-35.3,M,,*5F
$GPGGA,134926.400,4352.0556,N,08117.9182,W,1,10,0.83,325.2,M,-35.3,M,,*5E
$GPGGA,134926.600,4352.0556,N,08117.9180,W,1,10,0.83,325.2,M,-35.3,M,,*5E
$GPGGA,134926.800,4352.0554,N,08117.9178,W,1,10,0.83,325.2,M,-35.3,M,,*55
$GPGGA,134927.000,4352.0553,N,08117.9176,W,1,10,0.83,325.2,M,-35.3,M,,*55
$GPGGA,134927.200,4352.0553,N,08117.9175,W,1,10,0.83,325.2,M,-35.3,M,,*54
$GPGGA,134927.400,4352.0552,N,08117.9174,W,1,10,0.83,325.2,M,-35.3,M,,*52
$GPGGA,134927.600,4352.0550,N,08117.9173,W,1,10,0.83,325.2,M,-35.3,M,,*55
$GPGGA,134927.800,4352.0549,N,08117.9172,W,1,10,0.83,325.2,M,-35.3,M,,*52
$GPGGA,134928.000,4352.0548,N,08117.9170,W,1,10,0.83,325.2,M,-35.3,M,,*56
$GPGGA,134928.200,4352.0548,N,08117.9169,W,1,10,0.83,325.2,M,-35.3,M,,*5C
$GPGGA,134928.400,4352.0547,N,08117.9167,W,1,10,0.83,325.2,M,-35.3,M,,*5B
$GPGGA,134928.600,4352.0546,N,08117.9166,W,1,10,0.83,325.2,M,-35.3,M,,*59
$GPGGA,134928.800,4352.0546,N,08117.9165,W,1,10,0.83,325.2,M,-35.3,M,,*54
$GPGGA,134929.000,4352.0546,N,08117.9164,W,1,10,0.83,325.2,M,-35.3,M,,*5C
$GPGGA,134929.200,4352.0545,N,08117.9163,W,1,10,0.83,325.2,M,-35.3,M,,*5A
$GPGGA,134929.400,4352.0545,N,08117.9162,W,1,10,0.83,325.2,M,-35.3,M,,*5D
$GPGGA,134929.600,4352.0544,N,08117.9161,W,1,10,0.83,325.3,M,-35.3,M,,*5C
$GPGGA,134929.800,4352.0544,N,08117.9161,W,1,10,0.83,325.3,M,-35.3,M,,*52
$GPGGA,134930.000,4352.0544,N,08117.9160,W,1,10,0.83,325.3,M,-35.3,M,,*53
$GPGGA,134930.200,4352.0544,N,08117.9160,W,1,10,0.83,325.3,M,-35.3,M,,*51
$GPGGA,134930.400,4352.0544,N,08117.9159,W,1,10,0.83,325.3,M,-35.3,M,,*5D
$GPGGA,134930.600,4352.0544,N,08117.9158,W,1,10,0.83,325.3,M,-35.3,M,,*5E
$GPGGA,134930.800,4352.0544,N,08117.9158,W,1,10,0.83,325.4,M,-35.3,M,,*57
$GPGGA,134931.000,4352.0544,N,08117.9157,W,1,10,0.83,325.4,M,-35.3,M,,*51
$GPGGA,134931.200,4352.0544,N,08117.9157,W,1,10,0.83,325.3,M,-35.3,M,,*54
$GPGGA,134931.400,4352.0544,N,08117.9157,W,1,10,0.83,325.3,M,-35.3,M,,*52
$GPGGA,134931.600,4352.0544,N,08117.9156,W,1,10,0.83,325.3,M,-35.3,M,,*51
$GPGGA,134931.800,4352.0544,N,08117.9156,W,1,10,0.83,325.3,M,-35.3,M,,*5F
$GPGGA,134932.000,4352.0544,N,08117.9155,W,1,10,0.83,325.3,M,-35.3,M,,*57
$GPGGA,134932.200,4352.0544,N,08117.9155,W,1,10,0.83,325.3,M,-35.3,M,,*55
$GPGGA,134932.400,4352.0544,N,08117.9155,W,1,10,0.83,325.3,M,-35.3,M,,*53
$GPGGA,134932.600,4352.0544,N,08117.9155,W,1,10,0.83,325.3,M,-35.3,M,,*51
$GPGGA,134932.800,4352.0544,N,08117.9155,W,1,10,0.83,325.3,M,-35.3,M,,*5F
$GPGGA,134933.000,4352.0544,N,08117.9155,W,1,10,0.83,325.3,M,-35.3,M,,*56
$GPGGA,134933.200,4352.0544,N,08117.9155,W,1,10,0.83,325.3,M,-35.3,M,,*54
$GPGGA,134933.400,4352.0544,N,08117.9155,W,1,10,0.83,325.3,M,-35.3,M,,*52
$GPGGA,134933.600,4352.0544,N,08117.9155,W,1,10,0.83,325.3,M,-35.3,M,,*50
$GPGGA,134933.800,4352.0544,N,08117.9155,W,1,10,0.83,325.3,M,-35.3,M,,*5E
$GPGGA,134934.000,4352.0544,N,08117.9155,W,1,10,0.83,325.3,M,-35.3,M,,*51
$GPGGA,134934.200,4352.0544,N,08117.9154,W,1,10,0.83,325.3,M,-35.3,M,,*52
$GPGGA,134934.400,4352.0544,N,08117.9154,W,1,10,0.83,325.3,M,-35.3,M,,*54
$GPGGA,134934.600,4352.0544,N,08117.9154,W,1,10,0.83,325.3,M,-35.3,M,,*56
$GPGGA,134934.800,4352.0544,N,08117.9154,W,1,10,0.83,325.3,M,-35.3,M,,*58
$GPGGA,134935.000,4352.0544,N,08117.9154,W,1,10,0.83,325.3,M,-35.3,M,,*51
$GPGGA,134935.200,4352.0545,N,08117.9154,W,1,10,0.83,325.3,M,-35.3,M,,*52
$GPGGA,134935.400,4352.0545,N,08117.9153,W,1,10,0.83,325.3,M,-35.3,M,,*53
