$GPRMC,152400.800,A,4352.0644,N,08117.8963,W,0.35,0.00,110514,,,A*7D
$GPGGA,152402.000,4352.0634,N,08117.8998,W,1,8,0.95,321.9,M,-35.3,M,,*65
$GPGGA,152403.000,4352.0630,N,08117.9013,W,1,8,0.95,321.3,M,-35.3,M,,*61
$GPGGA,152404.000,4352.0628,N,08117.9016,W,1,8,0.95,320.9,M,-35.3,M,,*61
$GPGGA,152405.000,4352.0627,N,08117.9017,W,1,8,0.95,320.5,M,-35.3,M,,*62
$GPGGA,152406.000,4352.0626,N,08117.9013,W,1,8,0.95,320.2,M,-35.3,M,,*63
$GPGGA,152407.000,4352.0629,N,08117.9013,W,1,8,0.95,320.0,M,-35.3,M,,*6F
$GPGGA,152408.000,4352.0628,N,08117.9014,W,1,8,0.95,319.9,M,-35.3,M,,*65
$GPGGA,152409.000,4352.0628,N,08117.9014,W,1,8,0.95,319.8,M,-35.3,M,,*65
$GPGGA,152410.000,4352.0629,N,08117.9015,W,1,8,0.95,319.7,M,-35.3,M,,*62
$GPGGA,152411.000,4352.0629,N,08117.9016,W,1,8,0.95,319.6,M,-35.3,M,,*61
$GPGGA,152412.000,4352.0629,N,08117.9017,W,1,8,0.95,319.5,M,-35.3,M,,*60
$GPGGA,152413.000,4352.0632,N,08117.9018,W,1,8,0.95,319.5,M,-35.3,M,,*64
$GPGGA,152414.000,4352.0631,N,08117.9021,W,1,8,0.95,319.4,M,-35.3,M,,*6B
$GPGGA,152415.000,4352.0634,N,08117.9022,W,1,8,0.95,319.3,M,-35.3,M,,*6B
$GPGGA,152416.000,4352.0635,N,08117.9024,W,1,8,0.95,319.3,M,-35.3,M,,*6F
$GPGGA,152417.000,4352.0636,N,08117.9025,W,1,8,0.95,319.3,M,-35.3,M,,*6C
$GPGGA,152418.000,4352.0636,N,08117.9025,W,1,8,0.95,319.3,M,-35.3,M,,*63
$GPGGA,152419.000,4352.0637,N,08117.9025,W,1,8,0.95,319.2,M,-35.3,M,,*62
$GPGGA,152420.000,4352.0637,N,08117.9025,W,1,8,0.95,319.2,M,-35.3,M,,*68
$GPGGA,152421.000,4352.0636,N,08117.9026,W,1,8,0.95,319.2,M,-35.3,M,,*6B
$GPGGA,152422.000,4352.0636,N,08117.9026,W,1,8,0.95,319.1,M,-35.3,M,,*6B
$GPGGA,152423.000,4352.0636,N,08117.9023,W,1,8,0.95,319.2,M,-35.3,M,,*6C
$GPGGA,152424.000,4352.0636,N,08117.9022,W,1,8,0.95,319.2,M,-35.3,M,,*6A
$GPGGA,152425.000,4352.0637,N,08117.9023,W,1,8,0.95,319.2,M,-35.3,M,,*6B
$GPGGA,152426.000,4352.0636,N,08117.9021,W,1,8,0.95,319.4,M,-35.3,M,,*6D
$GPGGA,152427.000,4352.0636,N,08117.9023,W,1,8,0.95,319.5,M,-35.3,M,,*6F
